Mixture,Macs_IFN_B1a_Macs_IFN_y,Macs_IL_10,Macs_IL_4_Macs_IL_13,DCs_IFN_B1a,DCs_IFN_B1a_DCs_IFN_y,DCs_IL_10,Monos_IFN_B1a_Monos_IFN_y,Monos_IL_10,Monos_IL_4_Monos_IL_13,PMNs_IFN_B1a,PMNs_IFN_B1a_PMNs_IFN_y,PMNs_IL_4_PMNs_IL_13,P-value,Correlation,RMSE
384_3,0,0.0547922179119442,0,0,0.114005916820732,0.191522066993661,0,0,0.16854480060663,0.0958058211994881,0.354926313082924,0.020402863384621,0,0.859473284585147,0.569173293460435
385_3,0,0.0474361267560997,0.0280894184581178,0,0.0460067052800599,0.202388692194591,0.011474554399067,0,0.0586312668170152,0.172823957998019,0.368143705150324,0.0650055729467061,0,0.858270457771043,0.551402107458693
386_3,0.00403797896164701,0.00654959888475606,0,0,0.192487951418426,0.20086182313518,0,0,0.086945529141212,0.251867896076751,0.230642903850253,0.026606318531774,0,0.835463901921947,0.596068387742693
387_3,0,0.0797838637021859,0,0,0.277482338129344,0.150482764878097,0.112929387219878,0,0,0.181383777054892,0.0890163896958274,0.108921479319775,0.002,0.673059908847108,0.743718227790707
393_3,0,0.0638987996904853,0,0,0.0696678054825065,0.109359468183163,0,0,0.173128297481612,0.274977103268742,0.122182751081491,0.186785774812,0,0.817228057770525,0.649662548030802
396_3,0,0,0.0258297405972678,0,0.202555615606251,0.239834235115469,0,0,0.0830583937340116,0.210678011814931,0.23804400313207,0,0,0.820824910787614,0.61526942782039
397_3,0,0.0155211034137923,0.0156815093796057,0,0.0368567846499103,0.224141630649032,0,0,0.037791499048849,0.189075857203819,0.406720264669536,0.0742113509854558,0,0.891308259117963,0.498388767627483
400_3,0,0.0237190199804294,0,0,0.461391292644932,0.120232649260552,0.0188988233548461,0,0.0142914447459748,0.132211116903066,0.2292556531102,0,0,0.772171718671323,0.649375001849943
402_3,0,0.124221464056753,0.0180710613780341,0,0.171348348960745,0.159370351458012,0.0267584273649928,0,0.00936764545579697,0.194604902463343,0.218478728800651,0.0777790700616719,0.002,0.738528383176951,0.67878101115609
403_3,0,0.0060369818878245,0,0,0.191393273061517,0.211055226551325,0,0,0.0719700058731957,0.139031618240326,0.372012465385198,0.00850042900061508,0,0.900798716893181,0.499443794360329
405_3,0,0.0639990112163417,0.0415602352379897,0,0,0.177246413898146,0,0,0.0607044878581154,0.170284592944909,0.384677795387766,0.101527463456732,0,0.834918318765176,0.576387699689594
407_3,0,0.0507936708083365,0,0,0.146005722442001,0.123282146194984,0,0,0.160320204503894,0.268907358881374,0.101231749227117,0.149459147942294,0,0.794756052793214,0.669205731553791
410_3,0,0.0112451703944526,0.0583529034016344,0,0.198276532129135,0.152624717784879,0,0,0.0593836507332122,0.227010252074459,0.28201440051004,0.0110923729721878,0,0.860319418642285,0.556529605798688
411_3,0,0.0714095568109195,0.0227008093614527,0,0.219539050985324,0.0451807331505008,0.0343542385368144,0,0.0134502634514241,0.272599903132858,0.162512233603282,0.158253210967425,0,0.786445165920766,0.641438023054002
412_3,0.00884289307211645,0.00210945027255134,0,0,0.163004098357383,0.174319703434191,0,0,0.088815630372758,0.135557563567133,0.36813521709376,0.0592154438301079,0,0.891304243662747,0.517286100019678
416_3,0.0456262361853491,0,0,0,0.213681382724147,0.280654230857369,0,0,0.0211262842349649,0.0716714806588746,0.367240385339295,0,0,0.830317053189525,0.58223638267212
418_3,0.00610377922412425,0,0,0,0.276505621505881,0.226499841902522,0,0,0.0602145487818121,0.190182374179659,0.236229360679911,0.00426447372608931,0,0.832455304674444,0.600085691212633
420_3,0,0.0795428607678062,0,0,0,0.241983631345595,0,0,0.16868930839391,0.154594946116789,0.274529224142535,0.080660029233365,0,0.843704124472414,0.603335409520875
422_3,0,0.0669568855593473,0.0297599768822452,0,0.0581498527224178,0.185044492765369,0.0115781076104063,0,0.0346582404560183,0.31876803893849,0.241965385919348,0.053119019146358,0,0.833875278293259,0.581320057248824
424_3,0.0170927272176128,0,0.00746880224186157,0,0.323852534400578,0.163410081901028,0,0,0.0136923649100938,0.156642629860289,0.317840859468536,0,0,0.817296235101338,0.594358007530988
430_3,0,0.0427983287560523,0,0,0.104993030879539,0.250122970053257,0.0185612687161288,0,0.0276090061786918,0.108546162887661,0.322124783047381,0.12524444948129,0,0.855899752610944,0.573940910452156
431_3,0,0.0314507295412308,0,0,0.0889639413412751,0.26023323252833,0.000197241258521309,0,0.0256633211933023,0.227443297744261,0.278039244751982,0.0880089916410972,0,0.813658336714905,0.61132840661423
436_3,0,0.0480777328596756,0.0112310269433552,0,0.0315049236889365,0.225695985635486,0,0,0.0576974202068074,0.280453700523223,0.1994728437669,0.145866366375616,0,0.844240459734885,0.597303034128278
438_3,0,0.0548777219634397,0,0,0.410557659590715,0.0770854094808757,0.0877520303031153,0,0,0.143278732080294,0.169971446198379,0.056477000383182,0.002,0.699537235970719,0.717374215935417
439_3,0,0.0405778011787835,0.0373945210278884,0,0.176163156504921,0.270121576116192,0.0639917556645606,0,0.0370425599287512,0.138701438488847,0.204254830968333,0.0317523601217237,0,0.776796712486299,0.660485930011337
440_3,0,0,0,0,0.277077575897585,0.210268112549736,0,0,0.00999958681179599,0.206448809173459,0.296205915567425,0,0,0.848375067981208,0.562512475120474
442_3,0.00843806420580673,0.0145985104007946,0,0,0.0441213771873725,0.168172656022952,0,0,0.115182749141283,0.230080862238403,0.372051930565301,0.0473538502380873,0,0.919997661881213,0.463191021286794
445_3,0,0.0609542462786598,0,0,0.165161855509835,0.18327661341866,0,0,0.0535764101603767,0.3385137595981,0.0480990709403273,0.150418044094041,0.002,0.698367558196002,0.7313050172426
446_3,0,0.0255887453005497,0,0,0.054507645530139,0.231943380463076,0,0,0.1914961870113,0.192482995848044,0.227492069095133,0.0764889767517588,0,0.853773675361376,0.611231175118432
450_3,0,0.0530365098102636,0.0273422576262764,0,0.11369329832417,0.144852836179409,0,0,0.0940280240207663,0.22956427300051,0.256304991584365,0.0811778094542398,0,0.856150232720741,0.572840223323032
452_3,0,0.019448688669329,0,0,0.139012897176596,0.124137230318317,0,0,0.0520341032452017,0.384731859395778,0.193927562724031,0.0867076584707469,0,0.891951826804982,0.518211140904767
454_3,0,0.0845051673720858,0.0081279818092498,0,0,0.252802270909542,0,0,0.167104399422291,0.156473444838162,0.260851042679367,0.0701356929693028,0,0.815729948065859,0.629737081638484
458_3,0,0,0.0841031631352878,0,0.0424086848054876,0.191258052838172,0,0,0.0121227967482359,0.272112224774631,0.349222121532575,0.0487729561656105,0,0.892263183796484,0.497437221904589
459_3,0,0.0761338292366328,0.00418429377295304,0,0.0289625303770374,0.152624551910615,0,0,0.0223034803248194,0.320542143553954,0.251948087212885,0.143301083611103,0,0.854627777010033,0.557485659669818
469_3,0.0339956687037069,0,0,0,0.21748036269599,0.218706018517831,0,0,0.0346393322269963,0.0468566103357788,0.448322007519697,0,0,0.859250706750878,0.536886418181685
473_3,0,0.0350840985885332,0.0300779853601532,0,0.225626654232319,0.12987567947445,0,0,0.0852690407770143,0.0555067478563005,0.43855979371123,0,0,0.877812504351503,0.518107140591195
477_3,0,0.0542789226006712,0,0,0.27020056694636,0.0971134802921497,0,0,0.104773165917161,0.15480866121967,0.297094442131566,0.0217307608924227,0,0.843504211509627,0.57540061923406
001_7,0.0131744893679177,0,0,0,0.301863352756047,0.169849220343709,0,0,0.0200455395556705,0.179741921381965,0.315325476594691,0,0,0.865943349007137,0.537617786062786
008_7,0.0478351510313708,0,0,0,0.155396653318658,0.182409694401537,0,0,0.0305398308652685,0.451368268784103,0.132450401599063,0,0,0.915654301706498,0.479175992519552
011_7,0,0.0490892794885954,0,0,0.170837005741294,0.181613144895725,0,0,0.145188437469386,0.112708829006647,0.296048431968242,0.0445148714301104,0,0.839496079289873,0.599110210074711
014_7,0.0155231704434235,0,0,0,0.264613566650684,0.207599834867781,0,0,0.0483187703699081,0.105667560074802,0.358277097593401,0,0,0.838933810530014,0.574236112253538
016_7,0,0.0880771770037833,0,0,0.0740210670242222,0.142881237328921,0.0253171624544617,0,0.0599161814934229,0.166564930731227,0.306140989108511,0.137081254855451,0,0.84892939580309,0.572493290297645
029_7,0,0.0739188075424983,0.00420675648598574,0,0.0211897056305395,0.221927804706911,0.0420870689691165,0,0.044599492751412,0.332238826058434,0.158381009973609,0.101450527881494,0,0.83918383708725,0.596091226570573
030_7,0,0.0110323612879817,0.00761809188352301,0,0.195753260434691,0.184419314389422,0,0,0.06235277879509,0.326090176394554,0.193065654442755,0.0196683623719833,0,0.855803862844673,0.569543297212728
034_7,0,0.0671635034225244,0.00633464919345978,0,0,0.312477643511265,0.0395980627796507,0,0.0299167763358472,0.191345011892732,0.248999260478385,0.104165092386135,0,0.795546995164898,0.638365901771654
038_7,0,0.0221576620074066,0,0,0.181423628982546,0.295521063265082,0.022543769928714,0,0.0329339216256472,0.128866475280008,0.230289813060885,0.0862636658497118,0,0.815497587550416,0.630538195972009
046_7,0,0.0485799499969083,0,0,0.163836239452858,0.244953038530388,0.0307429482519549,0,0,0.139714019563803,0.272677672864716,0.0994961313393716,0,0.805473723086188,0.623507882139834
050_7,0,0.0189581321930248,0.0354507803305327,0,0.127843101368686,0.176897918493977,0.00993258194185298,0,0.0439640982985596,0.251631508011549,0.225004691976119,0.110317187385699,0,0.869837393106374,0.564897234914272
051_7,0,0.00620588821055711,0.000990058922241497,0,0.0670391948657172,0.263892271517174,0,0,0.0172659659571755,0.0432084864582704,0.601398134068864,0,0,0.888656587198552,0.473219271027676
054_7,0.0195052235059175,0,0,0,0.167872064870908,0.187541295580857,0,0,0.153888907122133,0.182415449257294,0.266348332341151,0.0224287273217388,0,0.893652718760929,0.544544223901374
055_7,0,0.015702123540218,0,0,0.0899742740093806,0.241834268744361,0,0,0.0849747505405725,0.0954679630152574,0.330050594469346,0.141996025680864,0,0.856265530316642,0.585126377414501
062_7,0.0247114982564694,0,0.00923072315582891,0,0.222038690354822,0.238580915574149,0,0,0.0281093278282545,0.233955092615897,0.24337375221458,0,0,0.840094919034319,0.580546069121838
064_7,0,0,0,0,0.305277510881219,0.180099081456779,0,0,0.0789249372797734,0.160949032014378,0.274749438367851,0,0,0.814231073937981,0.613400534166971
065_7,0,0.0108081274280937,0,0,0.264104887819549,0.220462073067791,0.00500627967119472,0,0.0467611865028041,0.0248594622964675,0.4279979832141,0,0,0.861306964864836,0.544803642248513
066_7,0,0.0997340394503145,0.0123942098810345,0,0.147771652152099,0.101953749353114,0.00300702798289031,0,0.113801911027127,0.15673628558224,0.247713978304796,0.116887146266384,0,0.780259259526443,0.650326430245174
069_7,0,0.0269084889689488,0.0560290813411752,0,0.0964727617143693,0.245394041319006,0.0303871310270669,0,0.0542850454685802,0.212414273022294,0.177612057470308,0.100497119668251,0,0.802413927036125,0.647641928694643
070_7,0,0.0448727401888467,0,0,0.278888090632815,0.117647483505159,0,0,0.0656924589485128,0.0953741313100214,0.304091085099796,0.0934340103148492,0,0.817539700672876,0.609975274187671
077_7,0.0183812945641997,0,0,0,0.186883118049346,0.182147783396317,0,0,0.0462220695077042,0.230812497706781,0.335553236775652,0,0,0.865831344585864,0.531990493274826
083_7,0,0.0364298503097112,0.0301813559545227,0,0.000918253803999292,0.24095108598812,0,0,0.179601506090205,0.138732936584751,0.352117874622847,0.0210671366458434,0,0.880452047362498,0.552131197966666
085_7,0.0427705294200411,0,0.0132351620516032,0,0.0266957081843562,0.217601347065101,0,0,0.0736426817062664,0.166890072271674,0.459164499300957,0,0,0.88716400378322,0.489223491879699
086_7,0.0266320099819194,0,0,0,0.164149853581971,0.194384096921933,0,0,0.0813856599600919,0.295787152131854,0.23766122742223,0,0,0.827230620060015,0.592460101931582
099_7,0.0594932557217834,0,0.0107215226636373,0,0.120481470258411,0.22466220918041,0,0,0.0404258937235012,0.214857873016015,0.329357775436242,0,0,0.848215206820112,0.554586718049906
118_7,0,0.0442593333104403,0,0,0.0931713615452768,0.225222860488987,0,0,0.122386976257714,0.200852271824453,0.259285545865236,0.054821650707894,0,0.853047224736999,0.58595657000354
124_7,0,0.0169167344992348,0.0116637599958355,0,0.144088210733187,0.23873067144517,0.0160488465778715,0,0.0322445753284387,0.19761693275504,0.266760457750586,0.0759298109146366,0,0.867490080242845,0.56218639384307
125_7,0.00814650208528015,0,0,0,0.150742338040699,0.18596854353346,0,0,0.0830527224827601,0.24066982650711,0.331420067350691,0,0,0.913025382052224,0.475887007278088
126_7,0,0.0717490321553638,0,0,0.0586349620362113,0.245116136322556,0,0,0.0889058875218897,0.0685106655707387,0.444562757878975,0.022520558514266,0,0.856410968041905,0.548553843757208
128_7,0,0.0360465032403726,0.0053526529573758,0,0.0534187706631871,0.181440677349397,0,0,0.0911938237121544,0.211194203934244,0.304739479162528,0.116613888980741,0,0.882571376474594,0.540587563321225
129_7,0.00336081648476858,0.0262520740574401,0,0,0.050014189911954,0.236945151898727,0,0,0.0994744667298618,0.260653474428024,0.230891758300475,0.0924080681887496,0,0.878604350821539,0.561701561972757
135_7,0,0.00544756661697726,0,0,0.339288305208571,0.166579313975385,0,0,0.0923304405450566,0.105788399874938,0.26676592439771,0.0238000493813626,0,0.839625193773559,0.597968873235693
136_7,0.00100768072951801,0,0,0,0.352100134463055,0.113504378164277,0,0,0,0,0.533387806643149,0,0,0.888605875531547,0.478489153876425
146_7,0,0.00193657678048138,0,0,0.176964619701535,0.273929034502188,0,0,0.0611312827249799,0,0.486038486290816,0,0,0.899153611021358,0.493042651295837
148_7,0,0.00756844506894033,0,0,0.423724570723831,0.114835448412033,0.0758601384093024,0,0,0.0974268150132851,0.280584582372609,0,0,0.841290250523484,0.574932118391544
151_7,0,0.0496165376201168,0,0,0.0849182925568225,0.283910075262321,0.0262038038421987,0,0.120937678809015,0,0.434413611909526,0,0,0.846131639922326,0.574802488578608
155_7,0,0.0672095672854786,0.0718817781892438,0,0.0562994321306859,0.163712698829561,0,0,0.0512736754302788,0,0.540059673327361,0.0495631748073916,0,0.863113416178989,0.527120043216122
161_7,0,0.0220714174252489,0,0,0.173757570034573,0.289622157654213,0,0,0.019980409985832,0.2791397485845,0.184094890697427,0.0313338056182054,0.002,0.72881838909229,0.695290091420547
166_7,0,0.0482587156525124,0,0,0.078531975554551,0.218268352943438,0,0,0.145857991096416,0.18236305467099,0.219037920985573,0.10768198909652,0,0.855774735066641,0.604353235488645
169_7,0,0.0328064166722309,0.00400473148919379,0,0.106515265422399,0.178437418627147,0,0,0.122793108553202,0.111528584095176,0.443914475140652,0,0,0.87482791207614,0.521442352898979
170_7,0,0.00370364232355311,0,0,0.268620427122916,0.121135858616827,0,0,0.123054013041945,0.107047007240816,0.362802526429736,0.0136365252242067,0,0.881890714766175,0.530542823076804
175_7,0,0.00502256957074869,0.0248106376310682,0,0.1306215446367,0.228185302816375,0,0,0.064795760172713,0.0846615618538716,0.439195934977051,0.0227066883414717,0,0.884390414302445,0.514484841726755
177_7,0.00537999509939412,0.024667924465843,0,0,0.0251756994767985,0.300228605030583,0,0,0.0718845702604145,0.0315033779696274,0.517916072105751,0.023243755591589,0,0.882093107249103,0.50855421092603
184_7,0,0.032957694239167,0.0187707354957282,0,0.0872523655034116,0.227102827924234,0,0,0.0229686115529063,0.235707655153618,0.25523649262417,0.120003617506765,0,0.824480193753813,0.604822892146446
185_7,0,0.0654314535697991,0.0113990231605467,0,0.278247473447672,0.115056735237025,0,0,0.0933612276202179,0.109112123722152,0.272911295396195,0.0544806678463929,0.002,0.752751001893451,0.67192184727506
194_7,0,0.0367696909091813,0.00365478414836246,0,0.0860567362671094,0.177295516332235,0,0,0.116666464924736,0.332774059906324,0.145842085607817,0.100940661904234,0,0.827668204042003,0.620467405671865
196_7,0.0538871207037529,0,0.0315427440251481,0,0.140307477461533,0.228323925185268,0,0,0.0541938648703996,0.14852719422462,0.343217673529279,0,0,0.819388440054269,0.593777319452019
203_7,0,0.0254564300750887,0,0,0.121029458683121,0.243976663460914,0,0,0.040130467202715,0.254214926055754,0.144690057396105,0.170501997126303,0,0.83942742846918,0.619592185967934
207_7,0,0.0210352712353235,0,0,0.142938806278204,0.268156738138186,0.0396340872697732,0,0.0919611133840603,0.0586625098768209,0.337195454075128,0.0404160197425036,0,0.815256645138754,0.620740371535541
208_7,0,0.0847008252860535,0,0,0.0307290048530269,0.200497583671801,0,0,0.157935810364945,0.0721953986422288,0.390139096268654,0.0638022809132902,0,0.814436309407315,0.611094348238767
209_7,0.0383732802431818,0,0,0,0.093745135054039,0.291080705774965,0,0,0.092670597906012,0.204807815020828,0.279322466000974,0,0,0.83660902461208,0.590485818970812
211_7,0,0.0475602556251165,0.0371464358601471,0,0.0552179014561951,0.27719508484321,0.021837936517786,0,0.161581672777023,0.0840721345123954,0.302947603619292,0.012440974788835,0,0.797750737531164,0.645482190848805
213_7,0,0.0598781616561534,0,0,0.0737026812678687,0.177579064199404,0,0,0.100633934622047,0.187366376528806,0.266953635428797,0.133886146296924,0,0.86417957152371,0.574077391576963
217_7,0,0.000209499736249972,0.024431276477653,0,0.151641474598898,0.189029933716892,0,0,0.020269989487903,0.371532145634881,0.242885680347523,0,0,0.886712360270446,0.508525239711182
219_7,0,0.0367371279545185,0,0,0.0869074733376759,0.30086023181272,0.00381478414876655,0,0.0557931855847719,0.177206121880249,0.288687779424757,0.0499932958565409,0,0.841848069832724,0.588616135385082
220_7,0,0.0311491724240907,0,0,0.130178559650496,0.203061380586071,0,0,0.0655844639298626,0.100980728538461,0.43497587627393,0.0340698185970877,0,0.878883417007758,0.517003249513557
221_7,0.0479061177560288,0,0,0,0.121325422979843,0.268004012039002,0,0,0.0780984079404436,0.0639173739436517,0.420748665341031,0,0,0.854872836296171,0.55221616127352
222_7,0,0.000153264617241877,0.0132679994854777,0,0.129151759214798,0.308445779733036,0.00607187427163857,0,0.0305741546064582,0.205093537136091,0.260866914872942,0.0463747160623165,0,0.875332156965829,0.557477854222646
224_7,0,0.0289251937483552,0,0,0.137711915440003,0.146357793619198,0,0,0.0533467126848006,0.327592303577234,0.213256641390403,0.0928094395400067,0,0.863156824435467,0.557861269375895
225_7,0,0.0853483578138797,0.02904409669662,0,0.0215173106254134,0.202984705014355,0.0255722989038911,0,0.0312389458493412,0.328253855997152,0.141561491210892,0.134478937888455,0,0.793301211389813,0.6410754664832
232_7,0,0.066988665792112,0,0,0.149315628699503,0.145984222473681,0,0,0.0304938917661507,0.00785926779274559,0.430791926939922,0.168566396535886,0,0.842172436813451,0.571843896980645
238_7,0,0.0756716175461709,0,0,0.0517886095208731,0.207379995698169,0,0,0.106480166088309,0.100112234358703,0.370737951350482,0.0878294254372933,0,0.849408322870553,0.572922592466919
243_7,0,0.0338396271614675,0.0691151682373141,0,0.0751584970028543,0.226369467951684,0.0371373933715322,0,0.0469780330497767,0.145323037962914,0.301258963392692,0.0648198118697647,0,0.847918915170435,0.583076825307258
244_7,0,0,0.0135699235495755,0,0.0220252256787559,0.38292208830432,0.0294755488988277,0,0,0.231745878013301,0.316629914070003,0.0036314214852167,0,0.860707411085612,0.553108901266675
246_7,0,0.0385276954167136,0.0258526634547888,0,0.0657690655533813,0.230058950880638,0.00549296185208543,0,0.0427046377552489,0.195210566742284,0.361629805703432,0.0347536526414274,0,0.820976126044969,0.590785357583123
249_7,0.0251481468664884,0,0.0358913934821788,0,0.168410822116081,0.237745745562001,0,0,0.00822664898939846,0.133636746440366,0.390940496543486,0,0,0.83720753007198,0.567123337938188
253_7,0,0.00103355990913378,0,0,0.252168085973654,0.223579145244082,0,0,0.0532116191017053,0.273221824782334,0.196785764989091,0,0,0.827556176798083,0.603417596173262
262_7,0.0566093624137703,0,0,0,0.0878337691244949,0.253439222793672,0,0,0.0497667821230949,0.28386630975365,0.268484553791318,0,0,0.847806828891725,0.561833271829904
263_7,0.0215672432422149,0,0,0,0.0715828121329008,0.337926084632672,0,0,0.16291808682429,0.229352548130953,0.176653225036969,0,0,0.839316357566374,0.624862913818828
267_7,0.0250714871900093,0,0,0,0.0782590981691184,0.239057823771635,0,0,0.0884180311528709,0.0835903312060592,0.485603228510307,0,0,0.925093308373133,0.441425802464528
270_7,0.00648393900145481,0.0103868440230503,0,0,0.0956262020315025,0.233821872179824,0,0,0.177591812354352,0.0918687795428389,0.319389954965571,0.0648305959014059,0,0.868298353833055,0.583833957747482
271_7,0,0.070182826401556,0,0,0.284395919167981,0.103874798254019,0.0276421959025852,0,0.082727015536555,0.101296096105058,0.2570226977663,0.0728584508659463,0,0.787695407767635,0.6416139407675
272_7,0,0,0,0,0.302947523284747,0.238032597500704,0,0,0.0479678717727309,0.130351845571334,0.280700161870483,0,0,0.822089561270217,0.606833960232338
275_7,0.0144969984961056,0,0,0,0.304745655377157,0.130790279084122,0,0,0.0547116014051356,0.207343626087206,0.287911839550274,0,0,0.845090442055558,0.566200630807835
278_7,0.00373298229089669,0.0402086426593743,0,0,0.130634766875369,0.22760891175598,0,0,0.175255821626217,0.104264682588275,0.318294192203887,0,0,0.831398274388051,0.60647520329312
279_7,0.056155633509664,0,0.0126829454806585,0,0.160681396213177,0.241084104304224,0,0,0.038828189696552,0.105515861970841,0.385051868824884,0,0,0.834445956765771,0.572057460713326
280_7,0,0.0979172675575272,0.0612001349076741,0,0.0441976012331028,0.178931871713112,0.0275923468387555,0,0.0197920014648439,0.152627596148583,0.366019912649907,0.051721267486494,0,0.802694631790829,0.608024263154226
281_7,0,0.0304462494661208,0,0,0.1651958996679,0.261100486814108,0.0492941801258712,0,0.0256808755682844,0.0928389698188597,0.284745711812778,0.0906976267260773,0,0.788618298564228,0.64589224351885
282_7,0,0.0740226523251855,0.00673987212940254,0,0.0721649242547827,0.229475684955835,0,0,0.0615573203563673,0.21842120816824,0.22520735806015,0.112410979750037,0,0.787178043446088,0.646177399593075
283_7,0,0.042235917934533,0.0409111180455965,0,0.124563084129402,0.264815810093008,0.058790872713602,0,0.0188584998880881,0.0654960289547614,0.299313791004508,0.0850148772365013,0,0.801526309875398,0.632783611145849
287_7,0,0.0112452519142398,0.0191857142881533,0,0.106618913967003,0.242759641411202,0,0,0.0216243878936617,0.225102591696026,0.29844296574919,0.0750205330805233,0,0.868204076145451,0.548984554294143
290_7,0,0.0733836458963041,0.0179149145373941,0,0.0423706536920885,0.217070706095723,0.0246986301728033,0,0.019748660656181,0.0490732001620871,0.49641015922248,0.0593294295649393,0,0.861062977014819,0.531079925261801
293_7,0.0161179618606766,0,0,0,0.195998478097624,0.259730526820255,0,0,0.0148345295521227,0.152910625650985,0.360407878018338,0,0,0.852152270350433,0.553659323106493
294_7,0,0.0314843856128165,0,0,0.0623801850881059,0.201543426653881,0,0,0.166411993829703,0.0982767735259924,0.359747600435216,0.0801556348542857,0,0.854971249312043,0.581283584322719
295_7,0,0.00756491562307714,0.0142760976821317,0,0.243560556278325,0.21998589841376,0,0,0.0155255081815039,0.220944663293533,0.278142360527669,0,0,0.810171283244839,0.607713853948828
296_7,0,0.0120369475308488,0.0614970832226049,0,0.109037313238039,0.21126237729645,0.0257129169016856,0,0,0.263299466673929,0.272276332452122,0.0448775626843203,0,0.819584679774196,0.599007445976232
297_7,0.0306144468698483,0,0,0,0.283325040250518,0.160323386698763,0,0,0.0507190335832349,0.0466180924483343,0.428400000149302,0,0,0.864086542346534,0.532459962960689
298_7,0.00970206933763742,0,0.056789392299936,0,0.154816918999996,0.229080775580818,0,0,0.0617790937630076,0.200768585306607,0.272395150316743,0.0146680143952556,0,0.870336788715849,0.557226492094542
299_7,0.0433560968382756,0,0,0,0.183033780197327,0.164453143080586,0,0,0.107266577885319,0.059019036073399,0.442871365925094,0,0,0.872499346578476,0.523657851649272
300_7,0.00440234548167519,0,0,0,0.200032223684348,0.164654610590846,0,0,0.0475833080640436,0.123484577584115,0.459842934594973,0,0,0.880916683603187,0.498907062930586
304_7,0,0.0508563608657314,0,0,0.191069761352537,0.127189964016484,0,0,0.0306682280960608,0.353816823922766,0.148202493060263,0.0981963686861574,0,0.859878830558713,0.56679848214269
305_7,0,0.0276393247703026,0,0,0.105470185978411,0.252087160331848,0,0,0.164586996036087,0.107946460115204,0.2922138068818,0.0500560658863468,0,0.843956729019895,0.608100988167001
306_7,0.0154110011381854,0.0203231007994298,0,0,0.146645934499846,0.202302588734007,0,0,0.191367956297712,0.107364687679772,0.310994384819833,0.00559034603121416,0,0.824267791680677,0.615710491706838
308_7,0,0.0493616399964914,0,0,0.236746014517697,0.183476330265636,0,0,0.0495530552650958,0.113069701744985,0.358159856468544,0.00963340174155095,0,0.850173977028092,0.558813064520596
309_7,0,0.0244855681173739,0,0,0.171102124351821,0.179436075341719,0,0,0.0556847395597124,0.302181584559029,0.203177488505908,0.0639324195644365,0,0.87780613724275,0.548522570786736
312_7,0,0.00759372659098008,0,0,0.209569519061248,0.192095560959996,0,0,0.0454012739940412,0.049259725918543,0.490901091364501,0.0051791021106904,0,0.891053314556193,0.488738338110003
313_7,0,0.0675353828948155,0,0,0.127563298869888,0.256132335036221,0.0129196703397014,0,0.193300222090171,0.0818003008517884,0.233989202313413,0.0267595876040016,0.002,0.733521924961193,0.70582632877908
320_7,0.0618046166018448,0,0.0269662157543809,0,0.102864444684625,0.24357642142085,0,0,0,0.221680936055944,0.343107365482355,0,0,0.825605503496479,0.577029929821771
323_7,0.039760051669261,0,0,0,0.234936539362374,0.224829094256043,0,0,0.0585215572072438,0.142695666982156,0.299257090522923,0,0,0.818120290161435,0.602353671821921
324_7,0,0.020126783338774,0,0,0.199073284837091,0.221316253451202,0,0,0.0423902444096701,0.00206999796599976,0.475368872610268,0.0396545633869955,0,0.875770856681925,0.522456224094899
326_7,0,0.00409411814143677,0,0,0.373799278483529,0.208240841101751,0.0179890740031108,0,0.0348134390674017,0.0584226606401629,0.286739008896632,0.0159015796659758,0,0.838135678318923,0.592957868973322
332_7,0,0,0.00423667919197513,0,0.261253660828433,0.177131891422198,0,0,0.0447128150578394,0.225137644575398,0.236868808071185,0.0506585008529707,0,0.827241223102594,0.601795693015824
334_7,0,0.0381659619002446,0,0,0.155555084802286,0.202576668349374,0.0455820834175127,0,0.144474988606509,0.128903394813465,0.225984146611725,0.0587576714988825,0,0.820857942513483,0.633820851679978
335_7,0,0.0520907394563381,0.0234334125152838,0,0.00549670222156741,0.234757293713247,0,0,0.0765137812970894,0.259988762363812,0.271428822383384,0.0762904860492794,0,0.878323492491061,0.54488854523558
338_7,0,0.0236909924367856,0.0224298880932157,0,0.146377094528893,0.148027193311807,0,0,0.0342593931427381,0.25788445434345,0.279527348115573,0.0878036360275381,0,0.87311882637162,0.538885382908856
343_7,0,0.0564407175840484,0.00214029724666114,0,0.149832456378147,0.182214845983217,0,0,0.0904132076645723,0.163306764464303,0.302883052169098,0.0527686585099534,0,0.841136062248587,0.583473044462974
344_7,0,0.0128178861039157,0.00979640264675107,0,0.315945856720528,0.162603763108944,0,0,0.0494314289375179,0.154601480380665,0.294803182101679,0,0,0.836706676835716,0.58212508104497
348_7,0.0241559528973257,0,0,0,0.115767418897622,0.260539437374103,0,0,0.146724934901561,0.0783850849646491,0.37442717096474,0,0,0.862174667627906,0.564860184860667
349_7,0,0.0606593667692547,0,0,0.149702179349114,0.165099982195444,0,0,0.143945336785205,0.0812164217997243,0.270772637584519,0.128604075516739,0,0.833032717475371,0.619245949824575
350_7,0.0103032979067083,0,0,0,0.345737962732279,0.12798240808379,0,0,0.0478787009541944,0.0896099258517866,0.378487704471242,0,0,0.871543232359463,0.528096486857705
353_7,0,0.0597770408173655,0,0,0.182679836229534,0.150516273540731,0.0162124174150016,0,0.0558534580346413,0.237225306088837,0.139564739508213,0.158170928365677,0,0.779380154603896,0.664058076494832
