Mixture,CD14_positive_monocyte,CD16_positive_monocyte,CD4_positive_alpha_beta_T_cell,CD56bright_natural_killer_cell,CD56dim_natural_killer_cell,CD8_positive_alpha_beta_T_cell,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,macrophage_m0,macrophage_m1,macrophage_m2,memory_B_cell,myeloid_dendritic_cell,naive_B_cell,neutrophil,plasma_cell,plasmacytoid_dendritic_cell,P-value,Correlation,RMSE
386_0,0.0946524628877488,0,0.299873040128701,0.111814497070125,0,0.0550083585923416,0,0.000703673833691081,0,0,0,0,0,0.026186300481987,0,0,0.0752429835434668,0.331074029049283,0.00289472248143725,0.00254993193121849,0,0.832952551380653,0.679275308088739
387_0,0.123602762031273,0.00370863591368061,0.442148249697164,0.095365627369477,0,0.0638519815578498,0,0,0,0,0,0,0,0.0281988681677179,0,0,0.105859902316863,0.134962613606091,0,0.0023013593398838,0,0.889176068413973,0.634866696449729
393_0,0.148745454753655,0,0.324576661314085,0.120269799344064,0,0.0391857095555959,0,0.00327215747964455,0,0,0,0,0,0.0306264749737686,0.0209433863277317,0,0.0354625792122043,0.276316683122932,0,0.000601093916318598,0,0.843032161722689,0.665499722722288
396_0,0.0874945380630098,0,0.284916114966266,0.0428770615072988,0,0.0452407443256804,0,0.000977372574557569,0,0,0,0,0,0.04590341181436,0,0,0.132746955696071,0.359843801052756,0,0,0,0.87131645000497,0.639883592379301
397_0,0.064169411375737,0.0322297668107432,0.387328296036768,0.147355767305784,0,0.0396524851278021,0,0.00393366674341109,0,0,0,0,0,0.0185341137541324,0,0,0.122013089032621,0.182049512674689,0.000708268986783734,0.00202562215152888,0,0.787124002631842,0.710513696494678
400_0,0.126675763399542,0,0.442890234193641,0.0713676318917299,0,0.0291147235679928,0,0.00880594877967371,0.00124764061995202,0,0.00293926778399964,0,0,0.0647141589599604,0,0,0.0838605961593245,0.140559846965115,0,0.0278241876790692,0,0.759052424919497,0.722426421866196
402_0,0.133133207686335,0,0.439922149772938,0.0692155639298684,0,0.0492627129829659,0,0,0,0,0.00156483436887182,0,0,0.0599387781252947,0,0,0.0804982867002767,0.157601894268274,0,0.00886257216517574,0,0.845566775057023,0.661628104362401
403_0,0.116451413582148,0,0.390240527865785,0.0549361781880832,0,0.00717951838400036,0,0,0.000757186428343081,0,0,0,0,0.0261242154527887,0,0,0.180840571556955,0.19173727794886,0,0.0317331105930369,0,0.747282608258291,0.731227907364133
405_0,0.0653995004759995,0.0134110775465688,0.415606343642352,0.0648920033739105,0,0.0510733730563094,0,0,0.0363737765080075,0,0,0,0,0.0271544210615893,0,0,0.125559228348834,0.186162586341596,0,0.0143676896448334,0,0.834408000310531,0.681327777574038
407_0,0.154910757055467,0,0.282127300302772,0.0497453785569895,0,0.0561789038360878,0.00802405299721073,0,0,0,0,0,0,0.0401201496783116,0,0,0.112459607046535,0.270430195728563,0.00163807551893464,0.024365579279128,0,0.694358203559733,0.756461948131212
410_0,0.0983439635976771,0,0.382271443732746,0.00184842820764014,0,0.02788823434619,0,0.0147689523356107,0,0,0.000404353800196331,0,0,0.0532091392075571,0,0,0.117045610005141,0.222980232105194,0,0.0812396426620483,0,0.700275533697992,0.76312316935078
411_0,0.0955926963250909,0,0.430181475928848,0.105833513139268,0,0.0521743276457829,0,0,0.00857111517622984,0,0,0,0,0.0254798095404777,0,0,0.152483602292997,0.115029293955356,0,0.0146541659959487,0,0.833252027139429,0.680162928885046
412_0,0.116869317479034,0,0.329898010539075,0.115845571538104,0,0.061638807887096,0,9.89544073117986e-05,0,0,0,0,0,0.0323464852526565,0.0411413375475335,0,0.036379322976614,0.265782192372574,0,0,0,0.846296214776441,0.671151557635857
416_0,0,0.0316910076929213,0.340561250776999,0.0342305180154188,0,0.0237353121780578,0,0.0165116329723266,0,0,0.00965765798473074,0,0.0144763941589774,0.0595590585695614,0,0,0.0985243759221252,0.361091205792471,0,0.00996158593641114,0,0.799062875861833,0.689988534986033
418_0,0.0490246752895803,0.0118780442556042,0.369337255216083,0.120825699827663,0,0.0133871267594596,0,0.00220124828593801,0,0,0.00265700080016571,0,0,0.0503672645672482,0,0,0.0893500675366433,0.256699255084948,0,0.0342723623766677,0,0.758546378712551,0.737579985388169
420_0,0.132533615145379,0.0191344596431536,0.341804518523477,0.043016762203489,0.00397341379446734,0.0728994857181367,0,0.00792919518073624,0.0008128366805975,0,0,0,0,0.0494293632558902,0,0,0.104359525104327,0.224106824750346,0,0,0,0.813910773747108,0.671370162530878
422_0,0.0631840112670732,0.0070660809268144,0.310059347687066,0.127263366218621,0,0.0689358126600926,0,0.00269363391373143,0.0269481793478257,0,0,0,0,0.0328414401218279,0,0,0.140016594406343,0.207772649724722,0.00303715879620037,0.010181724929682,0,0.826764572303186,0.691892741343738
424_0,0.0774423979572314,0.0413657818117123,0.344897893592427,0.151656246743138,0,0.0479519692545911,0,0.00634471587147369,0,0,0,0,0,0.048281702415082,0,0,0.0979127282885712,0.17839467496787,0,0.00575188909790335,0,0.831617972918268,0.675920409922677
430_0,0.0963404504906259,0,0.365715220600377,0.105052031001546,0,0.0254238453745115,0,0.00288263497499646,0.0204083250444997,0,0,0,0,0.014698303137542,0,0,0.114963943398961,0.254225000033612,0,0.00029024594332936,0,0.82339694620721,0.691126318867075
431_0,0,0.104104566439944,0.319892379405983,0.0622278300819214,0,0.0348225039468785,0,0.00754602933394463,0,0.000757300650245855,0,0,0,0.0317309356877417,0,0,0.211105417551202,0.184900829004973,0,0.0429122078971653,0,0.582359239818112,0.818541581677115
436_0,0.0700789267305128,0,0.376286603641743,0.0707009855521486,0,0.0344401846177344,0,0.00992344779247788,0.00485887146278636,0,0,0.00469680952797004,0,0.0426567496831362,0,0,0.0733446007708272,0.273135372099222,0,0.0398774481214418,0,0.704061013080071,0.764415549007231
438_0,0.0682958460048687,0,0.461187995861471,0.0814246693415195,0,0.114358976154426,0,0,0.00515779048448843,0,0,0.00102279703323342,0,0.01264393461361,0,0,0.167387331930889,0.0800534739651545,0,0.00846718461033926,0,0.849339215364134,0.655257621939934
439_0,0.0541611580019349,0,0.488030631206874,0.114451624005827,0,0.0941555079092279,0,0.00997754915707766,0,0,0,0,0,0.0140097893912325,0,0,0.126861515592639,0.098352224735187,0,0,0,0.881627235396606,0.64116674177589
440_0,0.0566044665583404,0.0354235031880452,0.335267951714975,0.142267963838829,0,0.0443017969098527,0,0.00698367199200986,0,0,0,0,0,0.0293150145449562,0,0,0.184465770953318,0.154156389304993,0,0.0112134709946811,0,0.812222651301307,0.689832480207377
442_0,0.10388254540613,0,0.333845855188952,0.0800496399357254,0,0.00342312010705938,0,0.00436251548377043,0,0,0,0.0023745559015894,0,0.0266764652914997,0,0,0.0710531795870665,0.370512561830907,0.000795257098160957,0.00302430416913921,0,0.781824070314128,0.705124850509108
445_0,0.0704868474326629,0,0.32500274719565,0.119743574227038,0,0.143337460370839,0,0.000780165856166375,0.0567175126332915,0,0,0,0,0.0210063451562508,0,0,0.108270967142699,0.144795518688349,0,0.00985886129705388,0,0.837169542446549,0.681272878563177
446_0,0.0640684528789656,0.0217160419187558,0.357717308928912,0.0788792280993783,0,0.0303381334825371,0,0.00476838182809258,0,0,0,0,0,0.0372920963086746,0,0,0.189580633437378,0.196796753609133,0,0.0188429695081726,0,0.789078917789763,0.703338970953108
450_0,0.0867155387089809,0,0.433990891482996,0.0533941825154773,0,0.0443118937877507,0,0.00135434131443027,0,0,0,0,0,0.0395748777273906,0,0,0.0919178803192879,0.248740394143686,0,0,0,0.854526717063381,0.662360000740609
452_0,0.0594536934975702,0,0.383204195251192,0.100789811081464,0,0.0328002411650255,0,3.39753109277242e-07,0,0,0,0,0,0.027219903277157,0,0,0.10068357953455,0.282821352196861,0,0.0130268842430717,0,0.723704492949749,0.753675012977887
454_0,0.03193058474813,0.019716362281712,0.379824270277269,0.112855155456546,0,0.0655966315107455,0,0.00474765410762785,0,0,0,0,0,0.0487756623701222,0,0,0.0983027221537148,0.221338431714881,0.000479428317985832,0.0164330970612661,0,0.767757967222182,0.725394323700976
458_0,0.139179264203379,0,0.398665465384029,0.0593470888908299,0,0.0249382830164623,0,0,0,0,0.00416837135465775,0,0,0.0415871812812016,0,0,0.133193865007668,0.177404636051133,0,0.02151584481064,0,0.708786815998759,0.751386812821962
459_0,0.0565647263715623,0.0242356168535904,0.347624998980065,0.0528067338485826,0,0.0272409678640683,0,0,0,0,0,0,0,0.0398666611284311,0,0,0.131763649665129,0.294784230004325,0.000213365183670895,0.0248990501005764,0,0.698651574857134,0.759460100277254
469_0,0.0837981071810515,0.0128650199928674,0.262207323337172,0.0933781343009494,0,0.0338320346910458,0,0.000285981645717316,0,0,0.000536482766586117,0,0,0.085893341529096,0,0,0.0885102521993276,0.338693322356187,0,0,0,0.776648763819492,0.70209938982144
473_0,0.082954313556072,0,0.419198619806901,0.0734946105573178,0,0.0737872418001959,0,0.00149973141970746,0,0,0,0,0,0.0430769336637536,0.00917795304528528,0,0.0788277094353503,0.217982886715416,0,0,0,0.842130139167469,0.671899686584185
477_0,0.0626115902343503,0.0640870529385899,0.321183350362311,0.0933235375972703,0,0.0995516968212704,0,0.00799136786143037,0,0,0,0,0,0.0424781028126587,0.0252118157190681,0,0.100022623689992,0.179604562797142,0.00393429916591641,0,0,0.787954544155846,0.69108006097155
001_3,0.0895445164776661,0,0.375972391241168,0.140756355688219,0,0.0846231061978268,0,0.00492911122143483,0,0,0.00574647548250995,0,0,0.0410167569431584,0.00219317256652868,0,0.108480321339311,0.146737792842178,0,0,0,0.801071434944377,0.701851826296621
008_3,0.124452167728963,0.0049422416929826,0.317172312390846,0.103598303352085,0,0.0537421738931452,0.000998427232314514,0,0,0,0,0.00667959462860976,0,0.00894775836507117,0,0,0.127002842363418,0.242114605557452,0.000525913437277266,0.00982365935783429,0,0.787994905311102,0.707237456117508
011_3,0.122979447253699,0.0137496146954973,0.339038865268051,0.126604412626641,0,0.0377048528394418,0,0.00399492581722135,0,0,0,0,0,0.0406338037958313,0,0,0.0974292615853229,0.217864816118294,0,0,0,0.832833019255115,0.674305521181472
014_3,0.0951157622393887,0,0.406363359163627,0.116078290109799,0,0.0346536317608393,0,0.00187520354575076,0,0,0,0.00022756443371791,0,0.0180469525900376,0,0,0.0898506571852525,0.22126308051414,0,0.0165254984574478,0,0.834295640735192,0.689266844122911
016_3,0.0744651532741864,0,0.382974068110487,0.104740169424758,0,0.0243576876713003,0,0.00152511966002046,0,0,0,0.00593752657049281,0,0.013061039578431,0,0,0.130149595690879,0.262789640019445,0,0,0,0.766384055707379,0.726973842057231
029_3,0.0574766002812697,0.0056945384543779,0.358345000999889,0.0953689073394618,0,0.0321422213622225,0.00411596641642316,0.00315440497010023,0,0,0,0,0,0.0519295088281648,0,0,0.0868752869844844,0.304167630733591,0,0.00072993363001622,0,0.871669860813032,0.65710967835803
030_3,0.0513433782710803,0.006916456329636,0.443358481408667,0.105914617904331,0,0.0642939871284392,0,0,0.000112416000479487,0,0,0.0011507613195623,0,0.0129634974085215,0,0,0.116333541609811,0.197612862619473,0,0,0,0.864019598317159,0.664847178865768
034_3,0.0774960043526011,0.00502946522919963,0.371600069429219,0.0652413681279332,0,0.0310055359324601,0,0.0041283414253085,0.00377140099403955,0,0,0,0,0.0560946723432126,0,0,0.109060231546396,0.273088104999474,0,0.00348480562015595,0,0.879371953147598,0.645120514976385
038_3,0.145243190349316,0,0.432865553323814,0.0917554513822421,0,0.0572567650074684,0,0,0.00743017391284198,0,0,0,0,0.0199664325631217,0,0,0.0865517067256602,0.145972826653884,0,0.0129579000816512,0,0.891464807473783,0.636576248723469
046_3,0.048896502766911,0.0415445846075441,0.349590910578923,0.13218111410032,0,0.0777180449592771,0,0,0,0,0,0.00672340679558069,0,0.0175542333421893,0,0,0.128954665122476,0.196836537726779,0,0,0,0.843981708242135,0.670045366127436
050_3,0.0877988569361062,0.0238435082110983,0.390766822448414,0.102197882510188,0,0.0305019400136539,0,0.00441216385232759,0.0217883387447641,0,0,0,0,0.0402686828628825,0,0,0.0934818758300227,0.202594052891901,0,0.00234587569864177,0,0.855363403239932,0.662539311621978
051_3,0.112108551811483,0.00840435051746467,0.403457793243276,0.0773506260704431,0,0.0526621928020681,0,0,0.0120705989441964,0,0,0.0112817157531066,0,0.0170628481468814,0,0,0.0890200176921304,0.21658130501895,0,0,0,0.769973866548326,0.716595119298819
054_3,0.109111216725407,0.0148183066696504,0.475942473263716,0.0610672438400317,0,0.0647231474523103,0,0.00989611482585748,0,0,0,0.00309674254562284,0,0.00331045862313735,0,0,0.123580017100805,0.134454278953462,0,0,0,0.90928729784138,0.612358826822386
055_3,0.1194338022483,0,0.39512938219532,0.0520309522541809,0,0.0260287958350441,0,0,0,0,0,0,0,0.0477384682920375,0,0,0.0927092873015953,0.266929311873522,0,0,0,0.871893878236713,0.643325202505318
062_3,0.0534102932578584,0,0.444962988896398,0.0949382413299252,0,0.0244898868551147,0,0,0.0120812582778005,0,0,0.00646732328825694,0,0.00835747568806143,0,0,0.128629611284824,0.226662921121761,0,0,0,0.841062606707444,0.684735826128189
064_3,0.095004677001784,0.0132125320645464,0.318890247258408,0.0843105098024784,0,0.144562848349853,0,0.00351111084816307,0,0,0,0.000656376285939211,0,0.0148055984629031,0,0,0.146428796071638,0.173292832432277,0,0.00532447142200969,0,0.853326141283626,0.653896608381393
065_3,0.104792552015252,0,0.377152054875198,0.121494602572611,0,0.0240953943757389,0,0.0031949113785979,0,0,0.000315871622898573,0,0,0.0378044172044671,0,0,0.0740667162336657,0.257083479721571,0,0,0,0.836926313746055,0.6799583627409
066_3,0.0680534328028919,0.0225961816816607,0.31614200195458,0.113605915649245,0,0.0252981086717831,0,0.0113122145137134,0,0,0,0,0,0.042900767630002,0,0,0.145944638855846,0.243677544270892,0,0.0104691939693847,0,0.809862960621236,0.693814637509184
069_3,0.104531232471448,0.00717196530701295,0.466795872970632,0.0948476459841624,0.0121780779998602,0.0694986385411871,0,0.0122727887124356,0,0,0.0011970121757739,0.00242314365851295,0,0.0149407033070365,0,0,0.077436144344529,0.135637823443962,0,0.00106895108344698,0,0.880253359387289,0.641453649975919
070_3,0.173235993584092,0,0.42385441600987,0.119311772806648,0,0.0339824596115642,0,0,0,0,0,0,0,0.0167751750412454,0,0,0.0930461057678249,0.139794077178755,0,0,0,0.811966211885001,0.685460533007495
077_3,0.121633405222733,0,0.371152829209183,0.11099524717185,0,0.0110018743445217,0,0.00244512038545316,0.000820528302685694,0,0,0,0,0.0254322776173489,0,0,0.100187993815726,0.256125527597096,0,0.000205196333402343,0,0.854564333355272,0.665883467558162
083_3,0.0641968113732743,0,0.36610343221682,0.0590110084778429,0,0.038165489663807,0,0.00937150824964499,0,0,0.0136568119097594,0,0,0.0432959961918482,0,0,0.106821780135042,0.298272314472632,0.00110484730932839,0,0,0.881943746277162,0.646728795734612
085_3,0.10067277417676,0,0.31763112061944,0.10032095158101,0,0.0252727797808199,0,0.00177312450875851,0,0,0,0,0.00401679930491793,0.0378264844710876,0,0,0.0551598255085447,0.340057357477441,0.0047973509188019,0.0124714316524174,0,0.841943205838529,0.670597000943049
086_3,0.139029299761843,0,0.412142415709394,0.102324121032662,0,0.0151123557428053,0,0,0.000805129009951939,0,0,0,0,0.0259760425765554,0,0,0.111279152376533,0.193331483790255,0,0,0,0.883957468342262,0.642469215784168
099_3,0.124265020295542,0.00653880412815041,0.324830679781894,0.142543449182958,0,0.0464835603348319,0,0.0045139703885373,0,0,0,0,0,0.0182578586113514,0,0,0.091244466862489,0.23622629195776,0.00509589845648581,0,0,0.861730847699749,0.661616872203422
118_3,0.101305205235592,0,0.315953634593195,0.0676124624858011,0,0.0358704579114413,0,0.000261093373652302,0,0,0,0,0,0.0273810767623483,0,0,0.14219846056531,0.293379546126394,0,0.016038062946266,0,0.847454473443627,0.668277608506827
124_3,0.161771198250319,0,0.417541896462582,0.132874471119186,0,0.00528923471694568,0,0,0,0,0,1.78496594195539e-05,0,0.0147437246840764,0,0,0.0907949228141217,0.176966702293349,0,0,0,0.841796506898969,0.671425215030146
125_3,0.110491865237184,0,0.42339663375353,0.0766591936687123,0,0.0174699515041074,0,0.00146406665263489,0,0,0,0.00162749775663538,0,0.0149610254562006,0,0,0.0817259236434749,0.27220384232752,0,0,0,0.859682863324762,0.661355367008059
126_3,0.100243444973888,0.0332517978441551,0.315605590969016,0.119248366447928,0,0.0531413693491064,0,0.00153207720333889,0.00235721036639861,0,0.00106080304128856,0,0,0.0261475979205751,0,0,0.0988314796080009,0.248580262276304,0,0,0,0.881080161232028,0.637884687980672
128_3,0.085182526190838,0,0.395232965277553,0.0774497159338872,0,0.0139545863150282,0.000279209548078837,0.00104345354858883,0,0,0,0,0,0.0313191666937909,0,0,0.137684252475657,0.2379293575891,0,0.019924766427478,0,0.757962656314812,0.730586590245333
129_3,0.0592818865749612,0.0175460295267917,0.373905761758887,0.122939321654327,0,0.0695987117847473,0,0.00337613888229148,0,0,0,0,0,0.0193005440060115,0.017942114657798,0,0.117288903234614,0.198820587919572,0,0,0,0.842946626453775,0.676480077900993
135_3,0.129555490450828,0,0.218043168246376,0.132501188274286,0,0.0285433720784982,0,0.0053800807863598,0.00633108235608344,0,0,0,0.00807533166215592,0.05950860006964,0,0,0.0770608874028556,0.335000798672917,0,0,0,0.870645098021482,0.637091168721123
136_3,0.0879279175166062,0.013732348782,0.369711564531111,0.0535360399528479,0,0.0259540145631147,0,0.00860827995502211,0,0,0,0.00152752652959294,0,0.0249620436080077,0,0,0.137736144480335,0.276304120081363,0,0,0,0.855144953243848,0.656800977502426
146_3,0.167078725033678,0,0.383690170991278,0.064949516221999,0,0.0215291706971066,0.000108244832052599,0,0,0,0,0,0,0.0493195748499462,0,0,0.068808116991011,0.2397951400364,0,0.00472134034652836,0,0.87956208983721,0.629730906392281
148_3,0.188124116264044,0.0622488746245954,0.299462583377418,0.0653414492710208,0.0146399213986249,0.0586574744734979,0,0.00129259651959147,0.022089153164423,0,0,0.000845713867923807,0,0.0115631304352291,0,0,0.148777099951557,0.126957886652075,0,0,0,0.837739128156978,0.63097339410962
151_3,0.126287018789289,0.0243259661278033,0.33866541419588,0.0970107547344501,0,0.0526166109600477,0,0.00619835752187459,0,0,0,0.00350659707387854,0,0.015958044691909,0,0,0.0867598975850902,0.248671338319777,0,0,0,0.890047376216728,0.627423859798832
155_3,0.154406344502143,0.0288405970515752,0.396699970608167,0.0616616906415522,0,0.0262845846276577,0,0,0,0,0,0,0,0.0339731723786462,0,0,0.101238906260826,0.196894733929433,0,0,0,0.880243437947461,0.621027801811637
161_3,0.0574297822205312,0.000758564885188141,0.431497045176507,0.0874687955225684,0,0.0698724337022009,0,0,0.0168275672617032,0,0,0,0,0.0380156025745345,0,0,0.116660902169673,0.167519456490844,0,0.0139498499962499,0,0.857147707084039,0.669515379545335
166_3,0.144068095089482,0.01517771490243,0.426100361138121,0.113185001484338,0,0.0221567793764206,0,0,0,0,0,0,0,0.0281805696999966,0,0,0.0828742854658117,0.165309427288478,0,0.00294776555492168,0,0.892332505586664,0.630494534190478
169_3,0.118553417220382,0.00734993413639458,0.373113781016173,0.0629237096779622,0,0.0241679718204497,0,0.00571635821652625,0.00510094717108741,0,0.00138973364017997,0.000158875565049683,0,0.0213845489705697,0,0,0.123621481479582,0.256519241085643,0,0,0,0.877569494959737,0.641263681275698
170_3,0.105705507922248,0,0.303435666213576,0.133000878699958,0,0.0668248674712929,0,0.00597705287919566,0.00463874890248385,0,0,0,0,0.0446341754702898,0,0,0.115642658781952,0.220140443659004,0,0,0,0.865244679746901,0.659786225817905
175_3,0.133716659016054,0,0.344153283225037,0.0934035378616234,0,0.0353056561920524,0,0.00345838121872226,0,0,0,0,0,0.0256130945933574,0,0,0.10424782045459,0.252930883276885,0,0.00717068416167802,0,0.873287908970484,0.649053744542186
177_3,0.0979543349334578,0.041729307423332,0.300120257306366,0.083693779726232,0,0.00811692044766999,0,0.00627124320084469,0.0324714317868219,0,0,0,0,0.0229138781898416,0,0,0.10386965342846,0.299085891627422,0,0.00377330192955209,0,0.870576484924657,0.63811123075137
184_3,0.0836798087717558,0.0289951204937921,0.494077150941609,0.129541020583136,0,0.0191273385364215,0.00213587035529886,0,0,0,0,0,0,0.0236436892945223,0,0,0.0844427330998289,0.125418249344484,0,0.00893901857915136,0,0.846851403838535,0.670476915765174
185_3,0.092183665600267,0,0.339086490226476,0.125342871330508,0,0.0872499071333472,0,0.0102047742316566,0.00293998512679253,0,0,0,0,0.0507884314848876,0.00342516457844166,0,0.106438268886405,0.182340441401218,0,0,0,0.879685840799863,0.648851569929839
194_3,0.0837352896297674,0.0268517501324206,0.40981802381475,0.134821400928499,0,0.0358640416078123,0,0,0.0160334308098577,0,0,0,0,0.0252030713551427,0,0,0.0707467101184617,0.186732266859719,0,0.0101940147435695,0,0.869024016877406,0.66088206799987
196_3,0.0873948509258851,0.0118014410215708,0.380927971139265,0.113121149906809,0,0.0248986544373835,0,0.00365933042839941,0,0,0,0,0,0.0402183465662655,0,0,0.0832110444910334,0.236771797566093,0.00479002214353002,0.0132053913737648,0,0.828020098790355,0.687278474096793
203_3,0.123329604931647,0,0.372699572690617,0.0985259203310814,0,0.0352172645978542,0,0.000269068113566077,0,0,0.00520285926448227,0,0,0.0331900208183087,0,0,0.101503722326643,0.22282633947134,0,0.0072356274544612,0,0.877796201062882,0.649987253236934
207_3,0.0915161158627076,0.0381996547702661,0.454831897374882,0.0744473101699548,0,0.0459527476197721,0,0.00108284333616261,0,0,0,0,0,0.0193088032713455,0,0,0.125495159116713,0.139021180622704,0,0.0101442878554919,0,0.898161062448132,0.620532362470092
208_3,0.0619551013109379,0.0185162966221507,0.435398965551331,0.101808600796537,0.0121039254180275,0.0639090615709663,0.00352430219457521,0.000441920979357148,0,0,0,0.00151209930783663,0,0.0108875746509851,0,0,0.116306451328976,0.17363570026832,0,0,0,0.889816070512325,0.641220757314067
209_3,0.160514031941399,0.000915960711087982,0.268040163154989,0.107584127060098,0,0.0186688129829956,0,0.000706868067564658,0,0,0,0,0,0.0594632604718221,0,0,0.0735655299851676,0.301597635538177,0,0.00894361008669925,0,0.877057277155806,0.63048609844786
211_3,0.0271656135043019,0.0116085273910241,0.43272685545564,0.0867407322614195,0,0.0527077221504734,0,0,0,0,0.0070306148034936,0,0,0.0255871452489744,0,0,0.155973827398208,0.191620980681012,0.0026256823272339,0.00621229877821949,0,0.853121594343972,0.669098852965267
213_3,0.144921838632612,0,0.402229271085612,0.0914493229211478,0,0.0421788509154156,0,0.00223086514917518,0,0,0,0,0,0.0270719945001199,0,0,0.119075356245631,0.169309876178515,0,0.00153262437177107,0,0.832636025294525,0.672895557562349
217_3,0.146344810533619,0,0.401607960444206,0.0526859659243545,0.00778426917546344,0.0512312525030277,0,0,0,0,0,0.00410998958418529,0,0.0127383714691323,0,0,0.136101900157804,0.187395480208208,0,0,0,0.887231397366677,0.629352177060575
219_3,0.0379854251144635,0.0334875612114141,0.393301700626366,0.0863395580535241,0,0.0712917262308796,0,0.000888445459230241,0,0,0.00228755570425805,0,0,0.0421720774958528,0,0,0.0692306686200054,0.263015281484006,0,0,0,0.859918017813147,0.657177301704217
220_3,0.102068145366671,0,0.35922109619193,0.131365102517116,0,0.0295520454095198,0,0.00962904055109597,0,0,0.000249113922848747,0,0,0.0400125976413242,0,0,0.0853871074426646,0.24251575095683,0,0,0,0.859886724630856,0.666399379302804
221_3,0.087789332265137,0.002515007282534,0.338784120096395,0.0961177704576368,0,0.00793290594934732,0,0.00180386487973435,0,0,0,0,0,0.0500286392147425,0,0,0.0875745942106335,0.327453765643839,0,0,0,0.895592270207941,0.634007207995686
222_3,0.0495130146595613,0.0148952183174268,0.364488022236381,0.0974580204603844,0,0.0246178616947611,0,0.00920487968817903,0,0,0,0,0,0.0206772582180893,0,0,0.165330216202439,0.252855735289093,0,0.000959773233685399,0,0.867769551327648,0.658653739644203
224_3,0.10144160773096,0,0.430972561714427,0.134070647682933,0,0.0218463211336916,0,0,0,0,0,0,0,0.022434717993836,0,0,0.0744444517853941,0.214789691958758,0,0,0,0.808541770908198,0.70237239454651
225_3,0.0667060207250637,0,0.356034589972801,0.074894913188181,0,0.0427779617674185,0,0,0.00994441296844201,0,0,0,0,0.0565834001871897,0,0,0.0740985257100536,0.315010529169826,0,0.00394964631102523,0,0.872333731327156,0.653134428503902
232_3,0.110121089325739,0,0.404936628116427,0.120571727624706,0,0.0273192206456627,0.00285529627645382,0.00200053300527347,0.00826028020944241,0,0,0,0,0.0322515773383284,0,0,0.0983020952352796,0.180782508591158,0,0.0125990436315294,0,0.877982852354787,0.658851870892193
238_3,0.0757746049844609,0,0.438623373704881,0.0963538685297957,0,0.0340406588985943,0,0,0,0,0,0.00246675456402544,0,0.0148956111302767,0,0,0.131243391655992,0.206601736531974,0,0,0,0.88381055845059,0.652233946209836
243_3,0.0266427394966757,0.0236952831959315,0.440187349082283,0.105846072184371,0,0.033964825933049,0,0.00353915404472233,0,0,0,5.71829759751934e-05,0,0.0161187304604632,0,0,0.12290754281347,0.225881227299222,0.00115989251383656,0,0,0.899058637860471,0.642146893930134
244_3,0.0462853910907278,0.0348449208270536,0.441372458731894,0.0872871800171444,0,0.0376744724843031,0,0.0042352936686565,0,0,0,0.0045019461385367,0,0.0118685322351239,0,0,0.163330040395102,0.168599764411458,0,0,0,0.862722491996137,0.65283280678362
246_3,0.0756825367399006,0,0.567772886794626,0.0654880916400303,0,0.0726581103919058,0,0,0,0,0,0,0,0.0153987248304712,0,0,0.11712879640557,0.080457808245943,0,0.0054130449515527,0,0.87192465823302,0.641280784260878
249_3,0.141693018441697,0,0.376538878101873,0.0605817977152336,0,0.0434468596157069,0,0,0.0178416789391508,0,0,0,0,0.021622405710255,0,0,0.124915780399147,0.207072400669375,0.000276733163316386,0.00601044724424589,0,0.878188339855763,0.641545950742141
253_3,0.0960807513812842,0.0194085939217841,0.241061837423376,0.136651564537549,0,0.054475274950735,0.0045019301176105,0.00636488549236121,0,0,0,0,0,0.0253301585708716,0,0,0.185171665693424,0.197521218981791,0.000207470849312578,0.0332246480799009,0,0.821155833166447,0.689215263714295
262_3,0.107503995803359,0,0.469872975217727,0.135691315609824,0,0.039709679476222,0,0.00725601702679466,0,0,0,0,0,0.0198688974306716,0,0,0.0835975573287671,0.122156043547789,0.00840432233304845,0.00593919622579711,0,0.878600032754114,0.654914994656223
263_3,0.139959061332637,0,0.38791128788917,0.0479834620868942,0,0.119422272579475,0,0.000162868503626542,0,0,0.00939880586656348,0.00467606158909843,0,0.0035774254329641,0,0,0.164103590248211,0.113520634852781,0,0.00928452961857953,0,0.821059912452343,0.67054766227926
267_3,0.0844942742810577,0.00573074169204956,0.536789854393643,0.106040516779658,0,0.0457228698386785,0,0.001810641498553,0,0,0.00265587200653731,0,0,0.0288974055592349,0,0,0.10643771778729,0.080487101883626,0,0.000933004279671374,0,0.758943751780436,0.721443779261669
270_3,0.214394555254196,0,0.29522502092384,0.0758518507640075,0,0.00710484492983409,0,0.0047892409306411,0.0160043442269706,0,0,0,0,0.0306094892085664,0,0,0.0686321507939043,0.28738850296804,0,0,0,0.846672847392287,0.639265424656118
271_3,0.114325993616333,0,0.327756284032012,0.151648604663507,0,0.0238857315248956,0,0.0110849109351323,0.00309869230031782,0,0.008344827034192,0,0,0.053585193364507,0,0,0.0700824128684303,0.236187349660674,0,0,0,0.87268952999446,0.656606114605991
272_3,0.0995173904892319,0,0.478278367186803,0.0881031408458988,0,0.0307204711877035,0,0.00289256645612141,0.0103201300589922,0,0,0,0,0.0361840949815032,0,0,0.130775197220291,0.123208641573456,0,0,0,0.901393572176889,0.630017309701297
